기준연도,시도코드,시도명,대학구분명,대학교명,본분교구분명,설립형태구분명,평균입학금액,평균등록금액,데이터기준일자,제공기관코드,제공기관명
2023,29,광주광역시,특수대학원,남부대학교,본교,사립,567000,6125500,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,송원대학교,본교,사립,400000,6088000,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,목원대학교,본교,사립,682000,5986484.8,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,한남대학교,본교,사립,716300,6384687,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,대전신학대학교,본교,사립,600000,5592666.6,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,우송대학교,본교,사립,725000,7569392.8,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,배재대학교,본교,사립,775000,6447125,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,한국침례신학대학교,본교,사립,805000,6196000,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,대전대학교,본교,사립,730000,6802500,2023-10-31,B552529,한국장학재단
2023,31,울산광역시,특수대학원,울산대학교,본교,사립,681000,7153515.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,가톨릭대학교,본교,사립,1029000,9749717,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,강남대학교,본교,사립,783854.2,9810250,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,경기대학교,본교,사립,888000,9813581.8,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,일반대학원,인천가톨릭대학교,제2캠퍼,사립,950000,12041250,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,건양대학교,제2캠퍼,사립,600000,9056795.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,중앙대학교,제2캠퍼,사립,980000,13009047.6,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,상명대학교,제2캠퍼,사립,1039000,11942611.2,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,단국대학교,제2캠퍼,사립,980000,13558424,2023-10-31,B552529,한국장학재단
2023,36,세종특별자치시,일반대학원,홍익대학교,제2캠퍼,사립,996000,13608150,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,강릉원주대학교,제2캠퍼,국립,0,4727157.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,가톨릭대학교,제3캠퍼,사립,1019000,9376000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,을지대학교,제3캠퍼,사립,844000,9795971,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,감리교신학대학교,본교,사립,894121.4,6849286.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,건국대학교,본교,사립,1015000,9345799.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,고려대학교,본교,사립,1227638.6,12640632.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,경희대학교,본교,사립,995134,11293502.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,광운대학교,본교,사립,948848.5,9835642.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,국민대학교,본교,사립,1013332,10167121.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,세종대학교,본교,사립,866941.2,8948916.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,총신대학교,본교,사립,891515.6,7072293.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,덕성여자대학교,본교,사립,1094000,8568000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,동국대학교,본교,사립,1021000,10300995.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,동덕여자대학교,본교,사립,813000,9398544.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한국외국어대학교,본교,사립,1053330.6,9498000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,삼육대학교,본교,사립,835000,9206315.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,상명대학교,본교,사립,1039000,9695214.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서강대학교,본교,사립,1123000,11644466.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서경대학교,본교,사립,875000,9100842.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,성공회대학교,본교,사립,831500,9145134.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,성균관대학교,본교,사립,1169000,12264213.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,성신여자대학교,본교,사립,931000,9579517.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,숙명여자대학교,본교,사립,913000,9231383.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,숭실대학교,본교,사립,928924.9,10534972.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,연세대학교,본교,사립,1191994.1,12841377.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,이화여자대학교,본교,사립,1090000,12233621.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,장로회신학대학교,본교,사립,772000,7464540,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울여자대학교,본교,사립,948000,7792666.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,중앙대학교,본교,사립,980000,12469822,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,추계예술대학교,본교,사립,650000,8343091,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,강서대학교,본교,사립,700000,7523250,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한국성서대학교,본교,사립,400000,7141320.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한성대학교,본교,사립,856080.1,7279909.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한양대학교,본교,사립,1030000,12110944.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울한영대학교,본교,사립,500000,6219937.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,홍익대학교,본교,사립,996000,11515706.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,한국체육대학교,본교,국립,190000,6488000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서울과학기술대학교,본교,국립,22000,7258201.2,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,부경대학교,본교,국립,178000,4581015.2,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,부산대학교,본교,국립,181000,5924339.8,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,한국해양대학교,본교,국립,178500,4896402.4,2023-10-31,B552529,한국장학재단
2023,27,대구광역시,일반대학원,경북대학교,본교,국립,189000,6141051.6,2023-10-31,B552529,한국장학재단
2023,27,대구광역시,일반대학원,대구경북과학기술원,본교,국립,0,7280000,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,일반대학원,인천대학교,본교,국립,485000,7681486,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,전남대학교,본교,국립,0,5889234.8,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,광주과학기술원,본교,국립,680000,6830000,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,충남대학교,본교,국립,181000,5950527.8,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,한국과학기술원,본교,국립,0,19377096.8,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,한밭대학교,본교,국립,42700,5612741.4,2023-10-31,B552529,한국장학재단
2023,31,울산광역시,일반대학원,울산과학기술원,본교,국립,0,7712204.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,한국학대학원,본교,국립,0,2560000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,한경국립대학교,본교,국립,23000,5541482.4,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,강릉원주대학교,본교,국립,0,5327031.4,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,강원대학교,본교,국립,178000,5442109.4,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,충북대학교,본교,국립,175000,5160358,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,한국교원대학교,본교,국립,197000,5505064.4,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,한국교통대학교,본교,국립,45000,5099231.8,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,공주대학교,본교,국립,179000,4760049,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,한국전통문화대학교(일반),본교,국립,0,3536363.6,2023-10-31,B552529,한국장학재단
2023,45,전라북도,일반대학원,군산대학교,본교,국립,178000,4451446.6,2023-10-31,B552529,한국장학재단
2023,45,전라북도,일반대학원,전북대학교,본교,국립,178000,5987669.8,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,목포대학교,본교,국립,189000,4584572.4,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,목포해양대학교,본교,국립,168000,4504000,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,순천대학교,본교,국립,180000,4813943,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,한국에너지공과대학교,본교,국립,0,9000000,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,금오공과대학교,본교,국립,184000,4867063.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,안동대학교,본교,국립,173400,4131354.4,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,경상국립대학교,본교,국립,180000,5392025.8,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,창원대학교,본교,국립,0,4605406.4,2023-10-31,B552529,한국장학재단
2023,50,제주특별자치도,일반대학원,제주대학교,본교,국립,183000,5139195.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서울시립대학교,본교,공립,184000,5610160.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,한양대학교(ERICA),분교,사립,1030000,13232236,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,연세대학교(미래),분교,사립,1028000,12346285.8,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,건국대학교(글로컬),분교,사립,1015000,10707718.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,동국대학교(WISE),분교,사립,1047000,10574776.2,2023-10-31,B552529,한국장학재단
2023,36,세종특별자치시,일반대학원,고려대학교(세종),분교,사립,1142000,12105680.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,가톨릭대학교,제2캠퍼,사립,955000,14906148.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,영산대학교,제2캠퍼,사립,553000,8833709,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,나사렛대학교,본교,사립,800000,9266747,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,순천향대학교,본교,사립,750000,10902842.6,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,백석대학교,본교,사립,620000,10736000,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,선문대학교,본교,사립,783000,9051675,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,중부대학교,본교,사립,550000,7419574.2,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,한국기술교육대학교,본교,사립,257000,5343021.2,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,한서대학교,본교,사립,700000,9082813.4,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,호서대학교,본교,사립,780000,9681991.6,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,금강대학교,본교,사립,1000000,7400000,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,남서울대학교,본교,사립,750000,6721619,2023-10-31,B552529,한국장학재단
2023,45,전라북도,일반대학원,전주대학교,본교,사립,650000,8190400,2023-10-31,B552529,한국장학재단
2023,45,전라북도,일반대학원,우석대학교,본교,사립,604000,8814286.2,2023-10-31,B552529,한국장학재단
2023,45,전라북도,일반대학원,원광대학교,본교,사립,640000,9702810,2023-10-31,B552529,한국장학재단
2023,45,전라북도,일반대학원,한일장신대학교,본교,사립,550000,7410105.2,2023-10-31,B552529,한국장학재단
2023,45,전라북도,일반대학원,예수대학교,본교,사립,473000,7430000,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,광주가톨릭대학교,본교,사립,0,0,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,세한대학교,본교,사립,610000,5685333.4,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,동신대학교,본교,사립,530000,8131687.6,2023-10-31,B552529,한국장학재단
2023,46,전라남도,일반대학원,초당대학교,본교,사립,400000,7060200,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,영남신학대학교,본교,사립,550000,8515691,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,대신대학교,본교,사립,550000,6725777.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,대구가톨릭대학교,본교,사립,771000,9308123.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,대구대학교,본교,사립,750000,8519520,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,영남대학교,본교,사립,796000,9737916,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,경주대학교,본교,사립,658000,6891692.4,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,경일대학교,본교,사립,750000,8095874.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,대구한의대학교,본교,사립,780000,9675150.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,포항공과대학교,본교,사립,898000,10096987,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,한동대학교,본교,사립,900000,10387561.6,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,동양대학교,본교,사립,710000,7650819.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,위덕대학교,본교,사립,600000,8097475.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,김천대학교,본교,사립,675000,6765941.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,일반대학원,경운대학교,본교,사립,700000,8972600,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,영산대학교,본교,사립,553000,9322571.4,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,인제대학교,본교,사립,745000,10706520.4,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,경남대학교,본교,사립,600000,7927739.2,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,부산장신대학교,본교,사립,600000,7856640,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,창신대학교,본교,사립,0,8096470.6,2023-10-31,B552529,한국장학재단
2023,48,경상남도,일반대학원,가야대학교(김해),본교,사립,653000,8113230.8,2023-10-31,B552529,한국장학재단
2023,50,제주특별자치도,일반대학원,제주국제대학교,본교,사립,540000,6586666.6,2023-10-31,B552529,한국장학재단
2023,36,세종특별자치시,일반대학원,대전가톨릭대학교,본교,사립,0,6220000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서울대학교,본교,국립,169000,7741834.4,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,한남대학교,본교,사립,716300,8016219.2,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,대전신학대학교,본교,사립,600000,7407692.4,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,우송대학교,본교,사립,725000,10154800,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,배재대학교,본교,사립,775000,9019057.2,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,한국침례신학대학교,본교,사립,836652.2,7684880,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,대전대학교,본교,사립,730000,10016604.6,2023-10-31,B552529,한국장학재단
2023,31,울산광역시,일반대학원,울산대학교,본교,사립,739000,11173719.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,가톨릭대학교,본교,사립,1019000,11076450,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,강남대학교,본교,사립,875000,9605663.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,경기대학교,본교,사립,888000,10289701.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,가천대학교,본교,사립,907000,10830287,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,수원대학교,본교,사립,768000,9466423.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,서울장신대학교,본교,사립,442000,9634000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,수원가톨릭대학교,본교,사립,0,5563000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,단국대학교,본교,사립,980000,12159195.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,용인대학교,본교,사립,840000,11176971.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,아주대학교,본교,사립,900000,12907174.8,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,대진대학교,본교,사립,895000,10782351.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,명지대학교,본교,사립,930000,11182353.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,협성대학교,본교,사립,800000,7092244.8,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,서울신학대학교,본교,사립,881750,9003111.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,성결대학교,본교,사립,850000,8822822,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,차의과학대학교,본교,사립,806000,12686570.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,한세대학교,본교,사립,600000,8905914.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,중앙승가대학교,본교,사립,566666.7,5700000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,아신대학교,본교,사립,738000,7254766,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,안양대학교,본교,사립,823809.5,10083274.8,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,한국항공대학교,본교,사립,744000,11510928.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,칼빈대학교,본교,사립,160000,8540000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,평택대학교,본교,사립,840000,8778625,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,한신대학교,본교,사립,956000,8629209,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,한국공학대학교,본교,사립,700000,9756000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,신한대학교,본교,사립,500000,9386554.6,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,가톨릭관동대학교,본교,사립,630000,9122452.6,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,상지대학교,본교,사립,715000,10865013.8,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,한림대학교,본교,사립,992000,11822502.8,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,세명대학교,본교,사립,135555.6,8188239.4,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,서원대학교,본교,사립,677000,8700000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,청주대학교,본교,사립,416000,9470124.2,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,극동대학교,본교,사립,600000,8672000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,가톨릭꽃동네대학교,본교,사립,700000,6000000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,일반대학원,중원대학교,본교,사립,750000,6900300,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,삼육대학교,본교,사립,835000,10819427,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,상명대학교,본교,사립,1039000,11227429.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서강대학교,본교,사립,1042000,11730730.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서경대학교,본교,사립,875000,9655372.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,성공회대학교,본교,사립,831500,10225413.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,성균관대학교,본교,사립,1141000,13532277.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,성신여자대학교,본교,사립,931000,10293774,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,숙명여자대학교,본교,사립,913000,11247293.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,숭실대학교,본교,사립,950000,11346988.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,연세대학교,본교,사립,999216,12587715.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,이화여자대학교,본교,사립,1027000,11889960.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,장로회신학대학교,본교,사립,772000,9799756.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서울여자대학교,본교,사립,1000000,9538292,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,중앙대학교,본교,사립,980000,12402724.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,추계예술대학교,본교,사립,650000,10483583.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,강서대학교,본교,사립,723333.3,7827071.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,한국성서대학교,본교,사립,400000,9100000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,한성대학교,본교,사립,936912.7,9404993.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,한양대학교,본교,사립,1030000,12881432.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서울한영대학교,본교,사립,600000,8479230.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,홍익대학교,본교,사립,996000,12851585.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,서울기독대학교,본교,사립,600000,7663695,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,고신대학교,본교,사립,609687.5,8649905.8,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,동명대학교,본교,사립,550000,5879716.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,동서대학교,본교,사립,600000,9815939,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,동아대학교,본교,사립,692000,9736520.2,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,동의대학교,본교,사립,630000,9551283,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,신라대학교,본교,사립,590000,8294871.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,부산가톨릭대학교,본교,사립,532000,7539965,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,부산외국어대학교,본교,사립,600000,8793767.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,일반대학원,경성대학교,본교,사립,550000,8766123.2,2023-10-31,B552529,한국장학재단
2023,27,대구광역시,일반대학원,계명대학교,본교,사립,810000,9367300.2,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,일반대학원,인천가톨릭대학교,본교,사립,0,5569000,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,일반대학원,인하대학교,본교,사립,1041000,11468264.2,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,광신대학교,본교,사립,390833.3,6655349.2,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,호남대학교,본교,사립,536000,7746556.4,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,광주여자대학교,본교,사립,600000,8055714.2,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,호남신학대학교,본교,사립,496000,7883803.2,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,조선대학교,본교,사립,727000,9644007.8,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,광주대학교,본교,사립,516666.7,7083371.4,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,일반대학원,남부대학교,본교,사립,567000,7479666.6,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,목원대학교,본교,사립,682000,8300751.6,2023-10-31,B552529,한국장학재단
